Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate
"
                    Evening Practice
                ",D. Nurkse,Post-1950,0.2,0.4571428571428571,1.477832512315271,0.3918918918918919,0.1904761904761904,0.0
"
                    Venice, Unaccompanied
                ",Monica Youn,Post-1950,0.1666666666666666,0.3666666666666666,1.8018018018018016,0.6129032258064516,0.125,0.0
"
                    Shiver & You Have Weather
                ",Matthea Harvey,Post-1950,0.5384615384615384,0.5384615384615384,0.0,0.4074074074074074,0.5384615384615384,0.0
"
                    Her Name is Rose
                ",Peter Pereira,Post-1950,0.2258064516129032,0.3870967741935484,1.5228426395939088,0.53125,0.3863636363636363,0.0
"
                    My Father’s Closet
                ",D. Nurkse,Post-1950,0.225,0.425,3.1645569620253164,0.8333333333333334,0.3703703703703703,0.0
"
                    Bushwick: Latex Flat
                ",D. Nurkse,Post-1950,0.5,0.5,3.7383177570093458,0.4615384615384615,0.1,
"
                    Pity the Bathtub Its Forced Embrace of the Human Form
                ",Matthea Harvey,Post-1950,0.9166666666666666,0.0833333333333333,0.0,0.5294117647058824,0.3333333333333333,0.0
"
                    Gradations of Blue
                ",Matthea Harvey,Post-1950,0.1904761904761904,0.6190476190476191,0.4672897196261681,0.5,0.4,0.0
"
                    In Defense of Our Overgrown Garden
                ",Matthea Harvey,Post-1950,1.0,0.0,0.0,0.5625,0.1052631578947368,0.027027027027027
"
                    The Future of Terror / 1
                ",Matthea Harvey,Post-1950,0.2142857142857142,0.3214285714285714,0.0,0.2307692307692307,0.3255813953488372,0.0
"
                    The Future of Terror / 5
                ",Matthea Harvey,Post-1950,0.2758620689655172,0.4482758620689655,0.0,0.4929577464788732,0.2682926829268293,0.0
"
                    Grand Central, Track 23
                ",Elizabeth Skurnick,Post-1950,1.0,0.4444444444444444,0.0,0.4901960784313725,0.1935483870967742,0.2727272727272727
"
                    Burial Practice
                ",Srikanth Reddy,Post-1950,0.9743589743589745,1.0,0.0,0.4711538461538461,1.5833333333333333,0.0
"
                    First Circle
                ",Srikanth Reddy,Post-1950,0.1578947368421052,0.3684210526315789,0.0,1.1515151515151516,0.3214285714285714,0.0571428571428571
"
                    Inner Life
                ",Srikanth Reddy,Post-1950,0.2857142857142857,0.4761904761904761,0.5263157894736842,0.5416666666666666,0.1470588235294117,0.0512820512820512
"
                    Monsoon Eclogue
                ",Srikanth Reddy,Post-1950,0.0652173913043478,0.1304347826086956,0.0,0.4492753623188406,0.4324324324324324,0.0128205128205128
"
                    Drawing for Absolute Beginners
                ",Monica Youn,Post-1950,0.032258064516129,0.3548387096774194,0.3424657534246575,0.5263157894736842,0.3636363636363636,0.0
"
                    A Parking Lot in West Houston
                ",Monica Youn,Post-1950,0.3170731707317073,0.5853658536585366,0.7547169811320755,0.7432432432432432,0.3571428571428571,0.0
"
                    103 Korean Martyrs
                ",Monica Youn,Post-1950,0.15,0.5,3.225806451612903,0.7428571428571429,0.391304347826087,0.0
"
                    Introit & Fugue
                ",D. Nurkse,Post-1950,0.0625,0.5,0.0,0.5833333333333334,0.5454545454545454,0.0
"
                    First Grade Homework
                ",D. Nurkse,Post-1950,0.1875,0.4375,5.88235294117647,0.3809523809523809,0.2142857142857142,0.0
"
                    Only Child
                ",D. Nurkse,Post-1950,0.1666666666666666,0.3666666666666666,3.314917127071823,0.7551020408163265,0.081081081081081,0.0175438596491228
"
                    A Marriage in the Dolomites
                ",D. Nurkse,Post-1950,0.0909090909090909,1.0,1.351351351351351,0.7142857142857143,0.1764705882352941,0.0
"
                    The Simulacra
                ",D. Nurkse,Post-1950,0.3,1.0,1.5151515151515151,0.3414634146341463,0.1785714285714285,0.0
"
                    Dream of Ink Brush Calligraphy
                ",Karen An-hwei Lee,Post-1950,0.25,1.0,2.666666666666667,1.0555555555555556,1.3333333333333333,0.0
"
                    Prayer for a Bamboo-Flowering Famine
                ",Karen An-hwei Lee,Post-1950,1.0,1.0,0.9090909090909092,0.48,0.25,0.0
"
                    Long Story Short
                ",G. E. Murray,Post-1950,0.2666666666666666,0.4,0.0,0.3695652173913043,0.3157894736842105,0.0
"
                    The Unsung Song of Harry Duffy
                ",G. E. Murray,Post-1950,0.5079365079365079,0.0952380952380952,0.0,0.6323529411764706,0.2,0.0
"
                    0
                ",Hailey Leithauser,Post-1950,0.1111111111111111,0.2222222222222222,0.0,0.4,0.2222222222222222,0.0769230769230769
"
                    A CAVE OF ANGELFISH HUDDLE AGAINST THE MOON
                ",Ron De Maris,Post-1950,0.1851851851851851,0.2592592592592592,0.0,0.4418604651162791,0.3157894736842105,0.024390243902439
"
                    0
                ",Hailey Leithauser,Post-1950,0.1111111111111111,0.2222222222222222,0.0,0.4,0.2222222222222222,0.0769230769230769
"
                    0
                ",Hailey Leithauser,Post-1950,0.1111111111111111,0.2222222222222222,0.0,0.4,0.2222222222222222,0.0769230769230769
"
                    crossing the South China Sea as analgesia
                ",Quan Barry,Post-1950,0.4761904761904761,0.5714285714285714,0.0,0.4029850746268656,0.2432432432432432,0.0
"
                    Immigrant Song
                ",Sun Yung Shin,Post-1950,0.926829268292683,0.024390243902439,0.0,0.48,0.1724137931034483,0.0140845070422535
"
                    Over the Course of Several Decades Following the Korean War, South Korea Became the World’s Largest Supplier of Children to Developed Countries
                ",Sun Yung Shin,Post-1950,0.1111111111111111,0.0555555555555555,1.1111111111111112,1.0526315789473684,0.2,0.0
"
                    (Riot Police)
                ",Sun Yung Shin,Post-1950,1.0,1.0,0.0,1.032258064516129,0.1176470588235294,0.0
"
                    (Demilitarized Zone)
                ",Sun Yung Shin,Post-1950,0.6,0.7333333333333333,0.5988023952095809,0.7959183673469388,0.4705882352941176,0.0
"
                    Return of the Native
                ",Sun Yung Shin,Post-1950,1.0,1.0,0.0,0.417910447761194,0.2758620689655172,0.0
"
                    All Kinds of Fires Inside Our Heads
                ",Nikki Wallschlaeger,Post-1950,0.1363636363636363,0.2272727272727272,0.0,0.5454545454545454,0.2105263157894736,0.0
"
                    Lifting My Daughter
                ",Joseph Hutchison,Post-1950,0.2222222222222222,0.7777777777777778,1.639344262295082,0.3235294117647059,0.3461538461538461,0.0
"
                    One Bite
                ",Aimee Nezhukumatathil,Post-1950,0.2142857142857142,0.2857142857142857,0.0,0.8378378378378378,0.35,0.04
"
                    The Woman Who Turned Down a Date with a Cherry Farmer
                ",Aimee Nezhukumatathil,Post-1950,0.1578947368421052,0.1578947368421052,0.8888888888888888,0.5441176470588235,0.225,0.0
"
                    Hell Pig
                ",Aimee Nezhukumatathil,Post-1950,0.1578947368421052,0.2631578947368421,0.4651162790697674,0.5735294117647058,0.21875,0.0
"
                    Baked Goods
                ",Aimee Nezhukumatathil,Post-1950,0.1428571428571428,0.2142857142857142,0.0,0.71875,0.1621621621621621,0.0188679245283018
"
                    When Lucille Bogan Sings ""Shave 'Em Dry""
                ",Aimee Nezhukumatathil,Post-1950,0.1111111111111111,0.2222222222222222,0.0,0.5102040816326531,0.2121212121212121,0.0666666666666666
"
                    On Listening to Your Teacher Take Attendance
                ",Aimee Nezhukumatathil,Post-1950,0.1666666666666666,0.1666666666666666,0.0,0.7692307692307693,0.391304347826087,0.0
"
                    Ilulissat
                ",Lesley Harrison,Post-1950,0.054054054054054,0.4324324324324324,0.0,0.6451612903225806,0.08,0.0
"
                    Nude
                ",Lesley Harrison,Post-1950,0.5714285714285714,0.7142857142857143,1.6528925619834711,0.5797101449275363,0.3636363636363636,0.5
"
                    Eday, North Isles
                ",Lesley Harrison,Post-1950,0.3409090909090909,0.4318181818181818,2.0408163265306123,1.7142857142857142,0.0,0.0
"
                    Dropping Leaflets
                ",Jena Osman,Post-1950,0.6,0.6181818181818182,0.4106776180698152,0.2781456953642384,0.125,0.0105263157894736
"
                    Genius Loci
                ",Brian Teare,Post-1950,0.0202702702702702,0.2364864864864864,0.7680491551459293,0.4387755102040816,0.3125,0.0
"
                    The Book of Non-Writing ﻿
                ",Daniel Borzutzky,Post-1950,0.7777777777777778,0.6666666666666666,0.0,0.3004484304932735,0.1721311475409836,0.0
"
                    The Book of Equality
                ",Daniel Borzutzky,Post-1950,0.5714285714285714,0.1428571428571428,0.482315112540193,0.3198529411764705,0.1717171717171717,0.0
"
                    Some Pink in Your Color
                ",Amy King,Post-1950,0.4285714285714285,0.6666666666666666,0.0,0.5476190476190477,0.5833333333333334,0.0285714285714285
"
                    Butterfly the Gnarled
                ",Amy King,Post-1950,0.6086956521739131,0.8695652173913043,0.0,0.5535714285714286,0.2424242424242424,0.0
"
                    The Gilded Zero
                ",Amy King,Post-1950,0.0714285714285714,0.4642857142857143,1.1299435028248588,0.7083333333333334,0.1515151515151515,0.0
"
                    Harvest of Death
                ",John Spaulding,Post-1950,0.7333333333333333,0.7333333333333333,0.0,1.3636363636363635,0.0,0.0
"
                    The Grand Army of the Republic
                ",John Spaulding,Post-1950,0.1212121212121212,0.3636363636363636,0.5882352941176471,0.4615384615384615,0.1904761904761904,0.0
"
                    Timothy O’Sullivan, Photographer
                ",John Spaulding,Post-1950,0.3809523809523809,0.7142857142857143,0.0,0.4705882352941176,0.4761904761904761,0.0
"
                    The White Train
                ",John Spaulding,Post-1950,0.3333333333333333,0.375,0.5586592178770949,0.6226415094339622,0.25,0.0
"
                    Twelve Twelve Twelve
                ",Aimee Nezhukumatathil,Post-1950,0.0238095238095238,0.5476190476190477,0.3745318352059925,0.6486486486486487,0.2272727272727272,0.0
"
                    Dear Amy Nehzooukammyatootill,
                ",Aimee Nezhukumatathil,Post-1950,0.3214285714285714,0.3214285714285714,0.0,0.3818181818181818,0.36,0.0204081632653061
"
                    Are All the Break-Ups in Your Poems Real?
                ",Aimee Nezhukumatathil,Post-1950,0.1538461538461538,0.4615384615384615,0.0,0.6,0.238095238095238,0.0
"
                    The Rolling Saint
                ",Aimee Nezhukumatathil,Post-1950,0.1739130434782608,0.217391304347826,1.1494252873563218,0.7692307692307693,0.375,0.0
"
                    What I Learned From the Incredible Hulk
                ",Aimee Nezhukumatathil,Post-1950,0.25,0.35,0.0,0.6875,0.1304347826086956,0.0
"
                    Red Ghazal
                ",Aimee Nezhukumatathil,Post-1950,0.5,0.5,0.0,0.6557377049180327,0.3181818181818182,0.2272727272727272
"
                    After the Auction, I Bid You Good-Bye
                ",Aimee Nezhukumatathil,Post-1950,0.2352941176470588,0.2941176470588235,0.0,1.1136363636363635,0.1666666666666666,0.1612903225806451
"
                    First Anniversary, With Monkeys
                ",Aimee Nezhukumatathil,Post-1950,0.16,0.2,0.0,0.5942028985507246,0.42,0.0
"
                    Fifty-Fifty
                ",Patricia Clark,Post-1950,0.5,1.0,0.0,1.0975609756097562,0.05,0.0
"
                    The Muse, or Stars Out on Interstate 81 South
                ",Jon Pineda,Post-1950,0.2,0.4,0.0,0.532258064516129,0.3928571428571428,0.037037037037037
"
                    Translation
                ",Jon Pineda,Post-1950,0.3636363636363636,0.6818181818181818,0.0,0.5918367346938775,0.1842105263157894,0.0
"
                    Mother's Day
                ",Paolo Javier,Post-1950,0.04,0.0,0.0,0.8478260869565217,0.1818181818181818,0.0
"
                    Jubilate Orfeo Se Intorno Eurydice
                ",Paolo Javier,Post-1950,0.1351351351351351,0.027027027027027,0.0,1.2142857142857142,0.21875,0.0
"
                    Ending the Estrangement
                ",Ross Gay,Post-1950,0.0,0.4210526315789473,0.0,0.3269230769230769,0.375,0.0285714285714285
"
                    Wedding Poem
                ",Ross Gay,Post-1950,0.025,0.25,0.0,0.3289473684210526,0.59375,0.0
"
                    Catalog of Unabashed Gratitude
                ",Ross Gay,Post-1950,0.0895522388059701,0.3880597014925373,1.4485256078634248,0.6375838926174496,0.2383900928792569,0.00625
"
                    Perspective
                ",Amy King,Post-1950,0.125,0.2916666666666667,0.0,0.515625,0.0975609756097561,0.0
"
                    Love, I'm Done with You
                ",Ross Gay,Post-1950,0.2083333333333333,0.2916666666666667,0.8583690987124464,0.6901408450704225,0.217391304347826,0.0
"
                    Within Two Weeks the African American Poet Ross Gay is Mistaken for Both the African American Poet Terrance Hayes and the African American Poet Kyle Dargan, Not One of Whom Looks Anything Like the Others
                ",Ross Gay,Post-1950,0.1875,0.25,0.0,0.6521739130434783,0.2,0.0
